what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411796525852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796528884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796545240
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411796545326
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411796545395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411796548388
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411796550617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411796550975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796553627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796554300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796554708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796558746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796570667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796573985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796580728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796580817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411796583142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796696083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796707079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796731028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796731148
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411796737092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411796744379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796838147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796906828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411796915525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796916170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796918494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411796937270
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411796958482
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1411796960382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796960809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796968357
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411796971180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411796974580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411796975336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797033330
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411797036289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797041250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797065130
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797065231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797065310
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411797066728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797067194
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411797069800
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797070026
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411797072142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797073647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797075344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797095148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797095254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797117947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797118029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411797120455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797122652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797122752
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411797125375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411797125777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411797140491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411797141482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797145107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797145214
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411797153468
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411797155096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411797155615
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797166107
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797167336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797167825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797269112
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797270784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411797299373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411797349414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797358407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797359826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797364319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797365799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797399125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797399230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797404701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797407782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797410350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797412733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797415376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797422445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797427819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797428694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797436317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797436374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797453488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797459749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797562963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797563064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797563215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797571722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797577387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797577495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797577629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797581133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797582209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797589706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411797630950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797635257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797641512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797642576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797646584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797656040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797660280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411797669847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797673252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797716759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797716840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411797719135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797724230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797724352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797740342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797751361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797780560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797798187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797799674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797803787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797806947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797810026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1411797832077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411797833787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411797834915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797840485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797842789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411797854307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797857332
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411797858790
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1411797868045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797875366
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411797876894
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1411797879518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797882780
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411797890013
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797890301
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411797892981
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797893188
started,bundle,com.ibm.team.process.client,1.2.0.v20101123_1746,"com.ibm.team.process.client",1411797895130
started,bundle,com.ibm.team.process.ide.ui,1.2.0.v20101215_0114,"com.ibm.team.process.ide.ui",1411797895165
opened,view,com.ibm.team.workitem.rcp.ui,2.2.0.v20110308_0258,"com.ibm.magnolia.workItemExplorer",1411797895268
activated,view,com.ibm.team.workitem.rcp.ui,2.2.0.v20110308_0258,"com.ibm.magnolia.workItemExplorer",1411797895294
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411797897210
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411797898375
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411797907018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797909467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797912897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797974472
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411797978206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411797980636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798062517
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411798062607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411798062674
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411798067354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411798070216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798236288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798237255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798237866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798242723
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411798244874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798288013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798289479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798300786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798300940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798303817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798303931
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411798309393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411798309736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798332185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798332283
executed,command,com.ibm.team.foundation.ide.ui,,"org.eclipse.ui.edit.text.contentAssist.proposals",1411798380146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411798399986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411798516901
executed,command,com.ibm.team.foundation.ide.ui,,"org.eclipse.ui.edit.text.contentAssist.proposals",1411798574629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798580276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798580389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411798585744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798592089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798607542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798613139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798620184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798650556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798658522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798728212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798735123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798742503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798743591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798750958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798755403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798756283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798760045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798770931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798772604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798773284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798794341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798989442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411798996556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799053865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799053994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799056130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799058351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411799065657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799073386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799075292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411799113121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411799118708
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411799119764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411799123273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411799131382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799133544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799138464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411799158029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411799165987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799168891
