what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1412684880944
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1412684880946
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1412684880947
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1412684880949
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1412684880950
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1412684880952
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1412684880953
started,bundle,com.ibm.ccl.help.preferenceharvester,1.0.5.v20101111_2005,"com.ibm.ccl.help.preferenceharvester",1412684880954
started,bundle,com.ibm.team.apt.common,2.3.0.v20110308_0258,"com.ibm.team.apt.common",1412684880956
started,bundle,com.ibm.team.build.ui,2.1.0.v20110308_0258,"com.ibm.team.build.ui",1412684880957
started,bundle,com.ibm.team.collaboration.rcp.core,1.1.0.v20101123_1746,"com.ibm.team.collaboration.rcp.core",1412684880958
started,bundle,com.ibm.team.collaboration.rcp.ui,1.1.0.v20101123_1746,"com.ibm.team.collaboration.rcp.ui",1412684880959
started,bundle,com.ibm.team.feed.core,1.1.0.v20101123_1746,"com.ibm.team.feed.core",1412684880960
started,bundle,com.ibm.team.feed.ui,1.1.0.v20101123_1746,"com.ibm.team.feed.ui",1412684880961
started,bundle,com.ibm.team.filesystem.cli.client,2.1.0.v20110308_0258,"com.ibm.team.filesystem.cli.client",1412684880963
started,bundle,com.ibm.team.filesystem.cli.core,2.1.0.v20110308_0258,"com.ibm.team.filesystem.cli.core",1412684880964
started,bundle,com.ibm.team.filesystem.cli.logging,1.1.0.v20110308_0258,"com.ibm.team.filesystem.cli.logging",1412684880964
started,bundle,com.ibm.team.filesystem.client,2.1.0.v20110308_0258,"com.ibm.team.filesystem.client",1412684880965
started,bundle,com.ibm.team.filesystem.common,2.1.0.v20110308_0258,"com.ibm.team.filesystem.common",1412684880966
started,bundle,com.ibm.team.filesystem.ide.ui,2.1.0.v20110308_0258,"com.ibm.team.filesystem.ide.ui",1412684880968
started,bundle,com.ibm.team.filesystem.rcp.core,2.1.0.v20110308_0258,"com.ibm.team.filesystem.rcp.core",1412684880969
started,bundle,com.ibm.team.filesystem.rcp.ui,2.1.0.v20110308_0258,"com.ibm.team.filesystem.rcp.ui",1412684880970
started,bundle,com.ibm.team.filesystem.rcp.ui.workitems,2.1.0.v20110308_0258,"com.ibm.team.filesystem.rcp.ui.workitems",1412684880971
started,bundle,com.ibm.team.foundation.common,1.1.0.v20101123_1746,"com.ibm.team.foundation.common",1412684880972
started,bundle,com.ibm.team.foundation.rcp.core,1.1.0.v20110301_2311,"com.ibm.team.foundation.rcp.core",1412684880973
started,bundle,com.ibm.team.foundation.rcp.ui,1.1.0.v20101123_1746,"com.ibm.team.foundation.rcp.ui",1412684880974
started,bundle,com.ibm.team.fulltext.client,1.1.0.v20101123_1746,"com.ibm.team.fulltext.client",1412684880975
started,bundle,com.ibm.team.fulltext.common,1.1.0.v20101123_1746,"com.ibm.team.fulltext.common",1412684880976
started,bundle,com.ibm.team.fulltext.ide.ui,1.1.0.v20101123_1746,"com.ibm.team.fulltext.ide.ui",1412684880977
started,bundle,com.ibm.team.interop.common,2.1.0.v20110308_0258,"com.ibm.team.interop.common",1412684880978
started,bundle,com.ibm.team.javalogging.ui,1.1.0.v20101123_1746,"com.ibm.team.javalogging.ui",1412684880978
started,bundle,com.ibm.team.jface,1.1.0.v20101123_1746,"com.ibm.team.jface",1412684880979
started,bundle,com.ibm.team.log4j.ui,1.1.0.v20101123_1746,"com.ibm.team.log4j.ui",1412684880980
started,bundle,com.ibm.team.metronome,2.1.0.v20110308_0258,"com.ibm.team.metronome",1412684880981
started,bundle,com.ibm.team.process.common,1.2.0.v20110120_1907,"com.ibm.team.process.common",1412684880982
started,bundle,com.ibm.team.process.rcp.ui,1.2.0.v20110301_2311,"com.ibm.team.process.rcp.ui",1412684880983
started,bundle,com.ibm.team.repository.client,1.1.0.v20110119_0113,"com.ibm.team.repository.client",1412684880984
started,bundle,com.ibm.team.repository.common,1.1.0.v20110217_2250,"com.ibm.team.repository.common",1412684880985
started,bundle,com.ibm.team.repository.common.remoteaccess,1.1.0.v20110119_0113,"com.ibm.team.repository.common.remoteaccess",1412684880986
started,bundle,com.ibm.team.repository.common.serialize,1.1.0.v20110209_0130,"com.ibm.team.repository.common.serialize",1412684880987
started,bundle,com.ibm.team.repository.rcp.common,2.1.0.v20110308_0258,"com.ibm.team.repository.rcp.common",1412684880988
started,bundle,com.ibm.team.repository.rcp.core,2.1.0.v20110308_0258,"com.ibm.team.repository.rcp.core",1412684880988
started,bundle,com.ibm.team.repository.rcp.ui,2.1.0.v20110308_0258,"com.ibm.team.repository.rcp.ui",1412684880989
started,bundle,com.ibm.team.scm.common,2.1.0.v20110308_0258,"com.ibm.team.scm.common",1412684880990
started,bundle,com.ibm.team.workitem.client,2.2.0.v20110308_0258,"com.ibm.team.workitem.client",1412684880991
started,bundle,com.ibm.team.workitem.common,2.3.0.v20110308_0258,"com.ibm.team.workitem.common",1412684880993
started,bundle,com.ibm.team.workitem.rcp.core,2.1.0.v20110308_0258,"com.ibm.team.workitem.rcp.core",1412684880994
started,bundle,com.ibm.team.workitem.rcp.ui,2.2.0.v20110308_0258,"com.ibm.team.workitem.rcp.ui",1412684880995
started,bundle,com.ibm.teamz.fileagent,1.1.0.v20110308_0258,"com.ibm.teamz.fileagent",1412684880996
started,bundle,com.ibm.jee.was.descriptors,1.2.201.v20121205_2240,"com.ibm.jee.was.descriptors",1412684880997
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.201.v201203090500,"org.eclipse.jst.common.project.facet.core",1412684880998
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.302.v201203062233,"org.eclipse.jst.ws.jaxrs.core",1412684880999
os,sysinfo,,,"win32",1412684881004
arch,sysinfo,,,"x86",1412684881004
ws,sysinfo,,,"win32",1412684881004
locale,sysinfo,,,"zh_CN",1412684881004
processors,sysinfo,,,"4",1412684881004
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1412684881004
java.runtime.version,sysinfo,,,"1.8.0_11-b12",1412684881004
java.specification.name,sysinfo,,,"Java Platform API Specification",1412684881004
java.specification.vendor,sysinfo,,,"Oracle Corporation",1412684881004
java.specification.version,sysinfo,,,"1.8",1412684881004
java.vendor,sysinfo,,,"Oracle Corporation",1412684881004
java.version,sysinfo,,,"1.8.0_11",1412684881004
java.vm.info,sysinfo,,,"mixed mode",1412684881004
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1412684881004
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1412684881004
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1412684881004
java.vm.specification.version,sysinfo,,,"1.8",1412684881004
java.vm.vendor,sysinfo,,,"Oracle Corporation",1412684881004
java.vm.version,sysinfo,,,"25.11-b03",1412684881004
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1412684882521
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1412684883139
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412684883143
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412684891310
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412684891446
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1412684895554
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412684895826
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412684895963
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1412684906518
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1412684906925
started,bundle,org.eclipse.wst.server.ui,1.3.2.v20121019_1547,"org.eclipse.wst.server.ui",1412684906994
started,bundle,com.ibm.ws.st.core,1.0.101.v20130328_2103,"com.ibm.ws.st.core",1412684907058
started,bundle,com.ibm.ws.st.osgi.core,1.0.101.v20130328_2103,"com.ibm.ws.st.osgi.core",1412684907060
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1412684907094
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1412684907774
error,log,,,"Project facet com.ibm.etools.javaee.cdi has not been defined. It is used in plugin com.ibm.ws.st.jee.core.",1412684908291
error,log,,,"Project facet osgi.subsystem has not been defined. It is used in plugin com.ibm.ws.st.osgi.core.",1412684908292
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1412684908415
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1412684908532
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1412684908558
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1412684908559
